ticker,action_ticker,direction,entry_date,entry_time,entry_price,exit_time,exit_price,exit_reason,hold_bars,gross_pnl,net_pnl
QQQ,QQQ,1,2026-03-16,15:30:00,600.6799926757812,15:30:00,600.3099975585938,EOD,1,-0.0006159604476575365,-0.0031159604476575366
QQQ,QQQ,1,2026-03-17,13:00:00,603.084716796875,15:30:00,603.3800048828125,EOD,6,0.0004896295291743498,-0.00201037047082565
QQQ,QQQ,1,2026-03-18,13:30:00,599.1699829101562,15:30:00,596.1894150255739,SL,4,-0.004974494666948744,-0.007474494666948744
QQQ,QQQ,1,2026-03-19,13:00:00,590.2000122070312,15:30:00,592.97998046875,EOD,6,0.004710213832973606,0.0022102138329736063
QQQ,QQQ,1,2026-03-20,15:30:00,580.7000122070312,15:30:00,582.0700073242188,EOD,1,0.002359213170980732,-0.00014078682901926811
QQQ,QQQ,1,2026-03-30,15:30:00,555.9099731445312,15:30:00,558.2703247070312,EOD,1,0.004245924118159923,0.0017459241181599226
QQQ,PSQ,-1,2026-03-31,13:00:00,573.780029296875,15:30:00,577.1900024414062,EOD,6,-0.005942997264491621,-0.00844299726449162
QQQ,QQQ,1,2026-04-21,13:30:00,644.1799926757812,15:30:00,644.280029296875,EOD,5,0.00015529296505813536,-0.0023447070349418646
QQQ,PSQ,-1,2026-04-30,14:00:00,666.7100219726562,15:30:00,667.5700073242188,EOD,4,-0.0012898941417109379,-0.003789894141710938
DIA,DIA,1,2026-02-23,15:30:00,487.8999938964844,15:30:00,488.0,EOD,1,0.00020497254512539073,-0.002295027454874609
DIA,DIA,1,2026-03-16,15:30:00,470.6199951171875,15:30:00,470.2650146484375,EOD,1,-0.0007542825898453539,-0.003254282589845354
DIA,DIA,1,2026-03-18,14:30:00,466.20001220703125,15:00:00,464.04892594896154,SL,1,-0.0046140845168284785,-0.007114084516828479
DIA,DIA,1,2026-05-07,13:30:00,495.5199890136719,15:30:00,495.9200134277344,EOD,5,0.0008072820934201767,-0.0016927179065798232
XLK,XLK,1,2026-02-23,14:30:00,138.16000366210938,15:30:00,138.5500030517578,EOD,3,0.002822809636008974,0.0003228096360089741
XLK,XLK,1,2026-03-05,13:00:00,138.1999969482422,15:30:00,140.16000366210938,EOD,6,0.014182393322347447,0.011682393322347447
XLK,XLK,1,2026-03-18,15:00:00,138.49000549316406,15:30:00,137.9700927734375,EOD,2,-0.0037541533620072363,-0.006254153362007237
XLK,XLK,1,2026-03-20,13:30:00,135.99000549316406,15:30:00,135.33999633789062,EOD,5,-0.004779830347945034,-0.007279830347945035
XLK,XLK,1,2026-03-26,14:30:00,132.9199981689453,15:30:00,132.47000122070312,EOD,3,-0.0033854721218866393,-0.005885472121886639
XLF,XLF,1,2026-04-20,15:00:00,52.53499984741211,15:30:00,52.625,EOD,2,0.0017131465280155332,-0.0007868534719844668
XLE,XLE,1,2026-03-05,15:30:00,56.185001373291016,15:30:00,56.5,EOD,1,0.0056064540181488196,0.0031064540181488195
XLE,XLE,1,2026-04-09,13:30:00,57.2400016784668,15:30:00,57.34000015258789,EOD,5,0.0017470033401259023,-0.0007529966598740978
XLE,XLE,1,2026-04-13,14:30:00,56.80500030517578,15:30:00,57.125,EOD,3,0.005633301524602967,0.003133301524602967
XLV,XLV,1,2026-03-02,15:30:00,158.38999938964844,15:30:00,158.5399932861328,EOD,1,0.0009469909531054511,-0.001553009046894549
XLV,XLV,1,2026-03-05,15:30:00,153.50999450683594,15:30:00,153.92999267578125,EOD,1,0.002735966282160277,0.00023596628216027713
XLV,XLV,1,2026-04-10,15:30:00,147.22999572753906,15:30:00,147.3350067138672,EOD,1,0.000713244511141984,-0.001786755488858016
XLV,XLV,1,2026-04-28,14:30:00,143.50999450683594,15:30:00,143.80999755859375,EOD,3,0.0020904680039098055,-0.00040953199609019457
XLV,XLV,1,2026-05-15,13:00:00,145.22999572753906,15:30:00,145.11000061035156,EOD,6,-0.0008262419659683711,-0.003326241965968371
XLY,XLY,1,2026-03-13,15:30:00,110.9800033569336,15:30:00,110.87999725341797,EOD,1,-0.0009011182239199041,-0.003401118223919904
XLY,XLY,1,2026-03-18,15:00:00,111.23500061035156,15:30:00,110.54016583308265,SL,1,-0.006246548060019945,-0.008746548060019945
XLY,XLY,1,2026-04-08,14:30:00,110.94999694824219,15:30:00,110.8499984741211,EOD,3,-0.000901293166936658,-0.003401293166936658
XLY,XLY,1,2026-04-21,13:30:00,119.21499633789062,15:30:00,118.98999786376953,EOD,5,-0.0018873336495635281,-0.004387333649563528
XLY,XLY,1,2026-04-23,13:30:00,117.38999938964844,15:30:00,117.72000122070312,EOD,5,0.0028111579586888335,0.00031115795868883345
XLY,XLY,1,2026-05-04,15:00:00,117.65499877929688,15:30:00,117.7699966430664,EOD,2,0.0009774158766109886,-0.0015225841233890115
XLY,XLY,1,2026-05-05,15:00:00,118.33999633789062,15:30:00,118.06999969482422,EOD,2,-0.0022815333059120397,-0.00478153330591204
XLY,XLY,1,2026-05-14,15:30:00,118.7249984741211,15:30:00,118.68000030517578,EOD,1,-0.00037901174582976227,-0.0028790117458297624
XLI,XLI,1,2026-03-16,15:30:00,166.1999969482422,15:30:00,166.07000732421875,EOD,1,-0.0007821277160667983,-0.0032821277160667984
XLI,XLI,1,2026-04-29,15:00:00,169.58999633789062,15:30:00,169.9199981689453,EOD,2,0.0019458802888184087,-0.0005541197111815913
XLI,XLI,1,2026-05-04,15:30:00,170.9149932861328,15:30:00,170.9949951171875,EOD,1,0.00046807965478344284,-0.002031920345216557
