ticker,action_ticker,direction,entry_date,entry_time,entry_price,exit_time,exit_price,exit_reason,hold_bars,gross_pnl,net_pnl
SPY,SH,-1,2026-03-05,13:00:00,676.4500122070312,15:30:00,681.3709067343401,SL,5,-0.007274587092183825,-0.009774587092183824
SPY,SPY,1,2026-03-09,15:30:00,677.3699951171875,15:30:00,678.3159790039062,EOD,1,0.0013965541632163546,-0.0011034458367836454
SPY,SH,-1,2026-03-16,15:30:00,669.27001953125,15:30:00,668.9600219726562,EOD,1,0.00046318757683314304,-0.002036812423166857
SPY,SH,-1,2026-03-17,14:30:00,670.9000244140625,15:30:00,670.72998046875,EOD,3,0.0002534564601648504,-0.00224654353983515
SPY,SH,-1,2026-03-18,15:00:00,663.4000244140625,15:30:00,661.5700073242188,EOD,2,0.0027585423914629537,0.0002585423914629537
SPY,SH,-1,2026-03-20,14:30:00,649.4299926757812,15:30:00,648.510009765625,EOD,3,0.0014166005890269046,-0.0010833994109730955
SPY,SH,-1,2026-03-26,15:30:00,646.2100219726562,15:30:00,645.10498046875,EOD,1,0.0017100346115539024,-0.0007899653884460977
SPY,SH,-1,2026-03-27,15:30:00,634.8599853515625,15:30:00,634.0800170898438,EOD,1,0.0012285673687353785,-0.0012714326312646216
SPY,SPY,1,2026-03-31,13:00:00,646.6599731445312,15:30:00,650.239990234375,EOD,6,0.005536166205610504,0.0030361662056105037
SPY,SH,-1,2026-04-06,14:00:00,656.5,15:30:00,658.8699951171875,EOD,4,-0.0036100458753808074,-0.0061100458753808075
SPY,SPY,1,2026-04-13,13:00:00,682.3200073242188,15:30:00,686.010009765625,EOD,6,0.005408023217547053,0.002908023217547053
SPY,SH,-1,2026-04-21,13:30:00,704.6799926757812,15:00:00,707.4987126464844,SL,3,-0.0039999999999999845,-0.006499999999999985
SPY,SH,-1,2026-04-23,13:30:00,706.0405883789062,14:30:00,708.8647507324218,SL,2,-0.00399999999999995,-0.00649999999999995
SPY,SPY,1,2026-04-24,15:30:00,713.75,15:30:00,713.97998046875,EOD,1,0.0003222143169877408,-0.0021777856830122594
SPY,SH,-1,2026-05-11,15:30:00,738.4849853515625,15:30:00,739.2000122070312,EOD,1,-0.0009682347910274099,-0.00346823479102741
QQQ,PSQ,-1,2026-02-23,14:30:00,600.1599731445312,15:30:00,601.4199829101562,EOD,3,-0.0020994565149408304,-0.0045994565149408305
QQQ,PSQ,-1,2026-02-26,13:00:00,605.719970703125,14:00:00,609.3139837979875,SL,2,-0.0059334564958961385,-0.008433456495896139
QQQ,PSQ,-1,2026-03-11,14:00:00,606.9299926757812,15:30:00,607.72998046875,EOD,4,-0.001318089075548618,-0.003818089075548618
QQQ,PSQ,-1,2026-03-16,15:30:00,600.6799926757812,15:30:00,600.3099975585938,EOD,1,0.0006159604476575365,-0.0018840395523424635
QQQ,PSQ,-1,2026-03-17,13:00:00,603.084716796875,15:30:00,603.3800048828125,EOD,6,-0.0004896295291743498,-0.00298962952917435
QQQ,PSQ,-1,2026-03-18,13:30:00,599.1699829101562,15:30:00,594.760009765625,EOD,5,0.007360136973337852,0.004860136973337852
QQQ,PSQ,-1,2026-03-19,13:00:00,590.2000122070312,15:30:00,592.97998046875,EOD,6,-0.004710213832973606,-0.007210213832973607
QQQ,PSQ,-1,2026-03-20,15:30:00,580.7000122070312,15:30:00,582.0700073242188,EOD,1,-0.002359213170980732,-0.004859213170980732
QQQ,PSQ,-1,2026-03-30,15:30:00,555.9099731445312,15:30:00,558.2703247070312,EOD,1,-0.004245924118159923,-0.006745924118159923
QQQ,QQQ,1,2026-03-31,13:00:00,573.780029296875,15:30:00,577.1900024414062,EOD,6,0.005942997264491621,0.0034429972644916206
QQQ,PSQ,-1,2026-04-21,13:30:00,644.1799926757812,14:30:00,646.7567126464844,SL,2,-0.004000000000000043,-0.006500000000000042
QQQ,QQQ,1,2026-04-30,14:00:00,666.7100219726562,15:30:00,667.5700073242188,EOD,4,0.0012898941417109379,-0.0012101058582890622
DIA,DOG,-1,2026-02-23,15:30:00,487.8999938964844,15:30:00,488.0,EOD,1,-0.00020497254512539073,-0.002704972545125391
DIA,DOG,-1,2026-03-16,15:30:00,470.6199951171875,15:30:00,470.2650146484375,EOD,1,0.0007542825898453539,-0.0017457174101546463
DIA,DOG,-1,2026-03-18,14:30:00,466.20001220703125,15:30:00,463.05999755859375,EOD,3,0.006735337979877775,0.004235337979877775
DIA,DOG,-1,2026-05-07,13:30:00,495.5199890136719,15:30:00,495.9200134277344,EOD,5,-0.0008072820934201767,-0.003307282093420177
XLK,XLK,1,2026-03-19,15:30:00,138.5500030517578,15:30:00,138.4199981689453,EOD,1,-0.0009383246477730814,-0.0034383246477730812
XLK,XLK,1,2026-05-08,13:30:00,175.24000549316406,15:30:00,175.55999755859375,EOD,5,0.0018260217724209674,-0.0006739782275790326
XLE,XLE,1,2026-04-21,15:30:00,55.755001068115234,15:30:00,55.849998474121094,EOD,1,0.00170383650230411,-0.00079616349769589
XLV,XLV,1,2026-03-03,14:30:00,157.07000732421875,15:30:00,156.77999877929688,EOD,3,-0.001846364878071527,-0.004346364878071527
XLY,XLY,1,2026-03-09,15:30:00,114.4000015258789,15:30:00,114.61000061035156,EOD,1,0.0018356563083187676,-0.0006643436916812324
XLI,XLI,1,2026-03-09,15:30:00,170.72999572753906,15:30:00,170.92999267578125,EOD,1,0.0011714224403856623,-0.0013285775596143378
