ticker,action_ticker,direction,entry_date,entry_time,entry_price,exit_time,exit_price,exit_reason,hold_bars,gross_pnl,net_pnl
SPY,SH,-1,2026-03-06,15:30:00,672.22998046875,15:45:00,672.4749755859375,EOD,2,-0.0003644513400260182,-0.0028644513400260183
SPY,SPY,1,2026-03-09,15:30:00,677.3699951171875,15:45:00,678.3159790039062,EOD,2,0.0013965541632163546,-0.0011034458367836454
SPY,SH,-1,2026-03-10,15:30:00,677.4199829101562,15:45:00,677.0499877929688,EOD,2,0.0005461827618341325,-0.0019538172381658673
SPY,SH,-1,2026-03-18,15:00:00,663.4000244140625,15:45:00,661.5700073242188,EOD,4,0.0027585423914629537,0.0002585423914629537
SPY,SH,-1,2026-03-20,15:15:00,647.7572021484375,15:45:00,648.510009765625,EOD,3,-0.0011621756032825854,-0.0036621756032825855
SPY,SH,-1,2026-03-27,13:15:00,638.4099731445312,15:45:00,634.0800170898438,EOD,11,0.006782406661600241,0.004282406661600241
SPY,SH,-1,2026-03-30,15:15:00,629.9481201171875,15:45:00,632.0,EOD,3,-0.003257220423851403,-0.005757220423851403
SPY,SPY,1,2026-03-31,15:45:00,650.1699829101562,15:45:00,650.239990234375,EOD,1,0.00010767541728917984,-0.00239232458271082
SPY,SH,-1,2026-04-01,14:30:00,654.2249755859375,15:45:00,655.1799926757812,EOD,6,-0.0014597686200964995,-0.003959768620096499
SPY,SH,-1,2026-04-08,15:30:00,673.5399780273438,15:45:00,675.8800048828125,EOD,2,-0.0034742211773712292,-0.005974221177371229
SPY,SPY,1,2026-04-09,15:45:00,680.3800048828125,15:45:00,679.8699951171875,EOD,1,-0.0007495954642477232,-0.0032495954642477233
SPY,SPY,1,2026-04-14,14:00:00,693.719970703125,15:45:00,694.39501953125,EOD,8,0.0009730854763209415,-0.0015269145236790585
SPY,SH,-1,2026-04-21,15:45:00,703.2000122070312,15:45:00,704.1400146484375,EOD,1,-0.0013367497512635153,-0.0038367497512635153
SPY,SH,-1,2026-04-23,13:15:00,707.75,15:45:00,708.4400024414062,EOD,11,-0.0009749239723154362,-0.003474923972315436
