date,"v2 equal (9 ETF, all signals)",v2 top-3 (9 ETF),v2 top-5 (9 ETF),v2 top-7 (9 ETF),"v3 equal (17 ETF, all signals)",v3 top-3 (17 ETF),v3 top-5 (17 ETF),v3 top-7 (17 ETF)
2018-04-06,0.023968487891501737,0.013293229877279324,0.026084789201597073,0.02557693363054075,,,,
2018-04-13,0.007819976176998629,0.011235069863450667,0.00843108728810974,0.00744638105634336,,,,
2018-04-20,0.005094175588161278,0.0012335095028205676,0.001400176169487234,0.0011144618837729487,,,,
2018-04-27,-0.0020596859296266026,-0.002796512286162695,-0.002796512286162695,-0.002796512286162695,,,,
2018-05-04,0.02232274100569315,0.029831824163761917,0.027479453644338903,0.027479453644338903,,,,
2018-05-11,-0.008588213227223546,-0.007754879893890213,-0.008933519969455489,-0.008933519969455489,,,,
2018-05-18,0.006005137242627596,0.006005137242627596,0.005380137242627596,0.005380137242627596,,,,
2018-05-25,0.025319488255136007,0.013482106105404085,0.01633245518697833,0.01633245518697833,,,,
2018-06-01,0.013742611847826611,0.016377819575592943,0.01632932462128857,0.014255320110501226,,,,
2018-06-08,0.002411175956887222,0.001404753887931691,0.002198001203133805,0.003393431753405087,,,,
2018-06-15,-0.011600907165681637,-0.012315476286369474,-0.011267573832348304,-0.011839002403776876,,,,
2018-06-22,-0.0228080784225672,-0.018430106812365028,-0.01801344014569836,-0.01801344014569836,,,,
2018-06-29,0.025284306509510086,0.025076558942699015,0.024457135308094603,0.024167462549514317,,,,
2018-07-06,0.018591138691374617,0.020270661610352736,0.01815254606389244,0.018422542024528303,,,,
2018-07-13,0.005574066501132366,0.003136011382211479,0.005490733167799033,0.005276447453513319,,,,
2018-07-20,0.0022998598032774055,0.002133193136610739,0.0022998598032774055,0.0022998598032774055,,,,
2018-07-27,-0.0014154163580654864,0.003835171017891381,-0.0027477790238154987,0.00015941906458263682,,,,
2018-08-03,-0.00421877176102994,-0.0019645208227486895,-0.004302105094363273,-0.001365629874135251,,,,
2018-08-10,0.008225773609382592,0.00872221816416513,0.008225773609382592,0.0075114878950968775,,,,
2018-08-17,0.005528768004072278,0.0056954346707389445,0.009230304823122582,0.009230304823122582,,,,
2018-08-24,-0.00125,0.00552166899497821,0.004855002328311543,0.004855002328311543,,,,
2018-08-31,-0.012697536140484309,-0.014175841350534103,-0.011183611658445447,-0.013233250426198596,,,,
2018-09-07,0.013371719209802487,0.01212033904559832,0.012086653689580264,0.013371719209802487,,,,
2018-09-14,0.008387223280436588,0.013540051263909872,0.012873384597243206,0.01258767031152892,,,,
2018-09-21,-0.00125,-0.00125,-0.00125,-0.00125,,,,
2018-09-28,0.0,0.0,0.0,0.0,,,,
2018-10-05,-0.055163761853186305,-0.04375558985692147,-0.041791680317755986,-0.041791680317755986,,,,
2018-10-12,-0.007666923318320836,-0.0014099511814179002,-0.006740070176620917,-0.006492304414782616,,,,
2018-10-19,-0.042868014665625856,-0.035639660761802174,-0.03851920377340926,-0.04153553637271183,,,,
2018-10-26,0.02530277757973219,0.018039893759732417,0.021239049400048452,0.02780433150038209,,,,
2018-11-02,0.01991537283433263,0.02231872808700382,0.01970094878824731,0.018713372829068733,,,,
2018-11-09,-0.019358346182337942,-0.01669208731194721,-0.019608346182337942,-0.017845233651329156,,,,
2018-11-16,-0.026843314494273393,-0.0276445374414397,-0.02688581586529157,-0.02469448229711469,,,,
2018-11-23,0.05122303338686607,0.04857525030757084,0.04766567395031913,0.05233522199141247,,,,
2018-11-30,-0.048785560899884305,-0.04132497088983701,-0.047108233866977524,-0.051003507401932185,,,,
2018-12-07,-0.014844373834686975,-0.014586214564404358,-0.016053029698398936,-0.014604454206279014,,,,
2018-12-14,-0.07300459357104572,-0.07538502878766956,-0.07759979690434886,-0.0739609164170094,,,,
2018-12-21,0.04206159610626415,0.043108454026448716,0.03791572362611804,0.041699415825999446,,,,
2018-12-28,0.031268673502231614,0.026301421874957303,0.027912603429156205,0.026276552765836708,,,,
2019-01-04,0.02748306227095841,0.026894704520117087,0.026150578341827782,0.02995624557603968,,,,
2019-01-11,0.03177402120949,0.028462031268793674,0.03565879893293762,0.032732699570872055,,,,
2019-01-18,-0.011009262781058824,-0.01488278107137647,-0.01377078218550477,-0.010453707225503268,,,,
2019-01-25,0.015124407989737569,0.009338859779732497,0.014617719998276024,0.01359477990896227,,,,
2019-02-01,-0.005297541481893998,0.0030001548162932887,-0.0005969181540661716,-0.006088927681519204,,,,
2019-02-08,0.029968722306643783,0.025850874721522844,0.028652723877164187,0.030751706235150278,,,,
2019-02-15,0.008061090398317268,0.008533716628519464,0.009262730848546345,0.008259503096729966,,,,
2019-02-22,0.004872558664833472,0.00474096507799171,0.005190785853533509,0.005581506686131895,,,,
2019-03-01,-0.028747471575798912,-0.028018304909132243,-0.030344683969911457,-0.028197457469631048,,,,
2019-03-08,0.027121532825451627,0.028440669965732378,0.030586821630655618,0.02686501893091705,,,,
2019-03-15,-0.0032290115771698557,-0.0072388759691567875,-0.007582049266268975,-0.003387741735900014,,,,
2019-03-22,0.013513390913900612,0.017322995620091118,0.015701089555058424,0.013513390913900612,,,,
2019-03-29,0.020226101931015168,0.02680600184262749,0.020940387645300883,0.022152484042414607,,,,
2019-04-05,-0.007663908922725446,-0.0049893921685022465,-0.0049893921685022465,-0.0049893921685022465,,,,
2019-04-12,-0.005968723525442503,-0.0034038960750040186,-0.0034038960750040186,-0.0034038960750040186,,,,
2019-04-26,-0.004325845465445952,-0.004325845465445952,-0.003266180290333401,-0.003266180290333401,,,,
2019-05-03,-0.01825152726664092,-0.012844932794078888,-0.018634708230482702,-0.01984509207085613,,,,
2019-05-10,-0.012344028413637607,-0.010171095410086168,-0.008639765567278135,-0.008607302121639824,,,,
2019-05-17,-0.014097189172292883,-0.010744365728771816,-0.011874611230339093,-0.01587530560510158,,,,
2019-05-24,-0.03111428147348927,-0.03547084726580967,-0.03462860412342574,-0.03198219713224054,,,,
2019-05-31,0.04600300270943685,0.044855673177391676,0.04360034346278837,0.046964611624253305,,,,
2019-06-07,0.004469513183917368,0.01128153442954886,0.006335054933341244,0.005181409263866906,,,,
2019-06-14,0.026790254466692465,0.023076324319876367,0.021210841705551688,0.026988667165105163,,,,
2019-06-21,-0.001957657068357537,-0.006032056027854966,0.0005551646002988301,-0.0009277049304985886,,,,
2019-06-28,0.008929401283040858,0.012418316004525105,0.006415390844516068,0.0065699334449213975,,,,
2019-07-05,0.010502250408637281,0.011873165148708509,0.00659991834485487,0.01056481843625458,,,,
2019-07-12,-0.01244239708159321,-0.011484151835261023,-0.013361079566288438,-0.012546462824175684,,,,
2019-07-19,0.012385503162560714,0.01256837689215945,0.017118991661541273,0.01579010654709402,,,,
2019-07-26,-0.0364795541276723,-0.032560478693824835,-0.03446276332697532,-0.03668396753327647,,,,
2019-08-02,-0.006741505836538807,-0.00472120113865108,-0.004927777091051744,-0.008463145583965017,,,,
2019-08-09,-0.014783650453429996,-0.009553489214538986,-0.008627095600321943,-0.011539337053848272,,,,
2019-08-16,-0.013685399416316834,-0.01537351482922124,-0.016077327029578148,-0.012412735221757263,,,,
2019-08-23,0.028828133513620534,0.026000430376980077,0.026464546858584716,0.027850530385332268,,,,
2019-08-30,0.023145424858050365,0.01822840990173008,0.01685039547846906,0.019110100446325107,,,,
2019-09-06,0.014987350620630984,0.005711424074934801,0.0057826381579680584,0.01271302095782407,,,,
2019-09-13,-0.0012500000000000002,-0.00125,-0.00125,-0.0012499999999999998,,,,
2019-09-20,-0.006045805304300053,-0.006045805304300053,-0.004935895486305713,-0.004935895486305713,,,,
2019-09-27,-0.009538538108564231,-0.013129100471078495,-0.014520521199151714,-0.01401346338634274,,,,
2019-10-04,0.0090823269405398,0.009856084793274248,0.009002675454588029,0.007869563259221588,,,,
2019-10-11,0.0004902587579310017,0.00036766220583626615,0.001601369869042113,0.0011455026355741463,,,,
2019-10-18,0.041661574130457346,0.041994907463790684,0.041661574130457346,0.04151871698760021,,,,
2019-10-25,-0.00125,-0.00125,-0.00125,-0.00125,,,,
2019-11-01,0.0,0.009368543929320157,0.009368543929320157,0.009368543929320157,,,,
2019-11-08,0.007098781262293547,0.003048095786198108,0.003048095786198108,0.003048095786198108,,,,
2019-11-15,-0.006468662084498511,-0.005715283999440025,-0.004057829042701531,-0.005614026125022556,,,,
2019-11-22,-0.004637169957941088,-0.004561808513726634,-0.004699669957941088,-0.0016601636416376559,,,,
2019-11-29,0.0012397990151920785,0.0034053232790159,0.0012397990151920785,0.0003365263502373743,,,,
2019-12-06,0.009603356678760697,0.0050673210268284245,0.009119506050722072,0.009960499535903554,,,,
2019-12-13,0.012036886981052744,0.01263212507629084,0.015085479727445106,0.012958456150106627,,,,
2019-12-20,-0.00125,0.0020348945014573875,0.002534894501457387,0.002451561168124054,,,,
2019-12-27,-0.006591012561607739,-0.0006006309729111293,-0.00042298836623596344,0.00038287136257520024,,,,
2020-01-03,0.00420518825223243,0.004497776283655647,0.005497776283655647,0.00521206199794136,,,,
2020-01-10,-0.00125,-0.00125,-0.00125,-0.00125,,,,
2020-01-17,-0.035566269879713244,-0.042318543186382236,-0.03601290428170228,-0.035566269879713244,,,,
2020-01-24,-0.025183818091151822,-0.022726223594603443,-0.019976898233139494,-0.023956804675478224,,,,
2020-01-31,0.032470307045327676,0.023733431562422157,0.026411742367452966,0.031448283519160125,,,,
2020-02-07,0.01558678834541354,0.012958591923406313,0.016076248040327347,0.016480124771725873,,,,
2020-02-14,-0.052300747720142864,-0.05715295384186754,-0.05218963660903175,-0.05141325834315614,,,,
2020-02-21,-0.12241081874836668,-0.10973356494716634,-0.11283428097070289,-0.11796441401247187,,,,
2020-02-28,-0.00358725839474821,-0.00892517959649569,-0.004208676837441793,0.005227166689137086,,,,
2020-03-06,-0.10806554911392223,-0.10088922915454696,-0.09626951905727679,-0.08589123519312052,,,,
2020-03-13,-0.15658554305857086,-0.17261992735771178,-0.15390219043229683,-0.16213850388566295,,,,
2020-03-20,0.11399562846728128,0.10678629537850767,0.10970593652870886,0.11759619394053311,,,,
2020-03-27,-0.018706208219618475,-0.019210145544604873,-0.011554705004051903,-0.022656562303956223,,,,
2020-04-03,0.05987959827914752,0.10960572581512498,0.11343847059398245,0.1122826804835753,,,,
2020-04-17,-0.01062482601321028,-0.011756001464811093,-0.011086718107227986,-0.008206553548054845,,,,
2020-04-24,0.0035503743359357573,-0.0035309559113648184,-0.007042185488814112,-0.0029706802591246534,,,,
2020-05-01,0.03894191268942082,0.03927156092224249,0.03573819213801288,0.028586675607412102,,,,
2020-05-08,-0.028669781127639824,-0.006825030075045552,-0.021519822099441355,-0.021365973627662318,,,,
2020-05-15,0.03917471118405339,0.04753257698053441,0.041880803418373205,0.04524397329833467,,,,
2020-05-22,0.037373268145523275,0.04157351200347825,0.0473465272408257,0.042148791583428075,,,,
2020-05-29,0.04125226647832511,0.11436233059390837,0.07664466057268124,0.042989755229159723,,,,
2020-06-05,0.012073974158688107,0.03376656790498857,-0.012531554900107867,-0.028483047824033502,,,,
2020-06-12,0.006582422820111957,0.01177847529034067,0.0022576632264046615,0.00018062026842777674,,,,
2020-06-19,-0.02048306960247819,-0.028019321423991918,-0.015601828539859617,-0.011968912162638044,,,,
2020-06-26,0.038887417784088156,0.04301914262788613,0.047644377178747484,0.04911906648047,,,,
2020-07-10,0.028563314902204068,0.03647080864332732,0.03687047722114215,0.029118870457759623,,,,
2020-07-17,-0.0007448864029452326,0.008508387112646398,0.001106942484369178,-0.00023544324355377497,,,,
2020-07-24,0.007780458103160488,-0.0010702563139785186,0.012816223210160928,0.009520184225561926,,,,
2020-07-31,0.02898705554443719,0.025535372128343614,0.030542816661409913,0.029105526102937075,,,,
2020-08-07,0.014305399699668287,0.014005858151017236,0.012684328144114144,0.01495010675809362,,,,
2020-08-14,-0.0008107792122250919,-0.024267311340787093,-0.013422419165279687,-0.001556713885540502,,,,
2020-08-21,0.022667709606291605,0.021039393165460572,0.012996502693385575,0.012567931264814146,,,,
2020-08-28,0.0037294255874651284,0.00010316648703479142,0.004104425587465129,0.004104425587465129,,,,
2020-09-04,-0.0037848133762433296,-0.009762576358232909,-0.003161685713050056,-0.00531517664879884,,,,
2020-09-11,0.004487927377104699,0.012420673021362941,0.004960401350266021,0.0036896988193467293,,,,
2020-09-18,-0.011375053589172561,-0.017647251112489656,-0.01574884303808921,-0.013405015441952477,,,,
2020-09-25,0.012200838346864607,0.00016274873544453112,0.012539222489391558,0.012986301627345837,,,,
2020-10-02,0.03031239205228525,0.039750281069305914,0.039632947115816726,0.0393598548400848,,,,
2020-10-09,-0.009825529019346803,-0.011860863617370522,-0.007694823417572848,-0.006674009047993525,,,,
2020-10-16,0.001963536501187483,0.008618896648668495,0.0031164658999302997,0.0046292226477910306,,,,
2020-10-23,-0.029202412055319767,-0.022610155621433217,-0.03570448613519472,-0.041728400700529515,,,,
2020-10-30,0.0665491956241058,0.04855288222560581,0.06178299620703062,0.06453083709450838,,,,
2020-11-06,0.042454260690028806,0.09788612420681612,0.07000303924177856,0.05610072606300727,,,,
2020-11-13,0.0008679153712343336,0.01937492030859495,0.007989545290587752,0.0048252374994288685,,,,
2020-11-20,0.020152797115959357,0.021172495179548334,0.02063715252427191,0.021131539720990727,,,,
2020-11-27,0.022828428683470757,0.021530495138380994,0.020668493892628426,0.02045420817834271,,,,
2020-12-04,-0.009309593404545527,-0.00975084043100264,-0.009637169881598164,-0.007883001822290101,,,,
2020-12-11,-0.00018189167316362293,-9.736067555830234e-05,0.0003181083268363771,0.004009813776909915,,,,
2020-12-18,-0.010439098578420585,-0.01027243191175392,-0.009107826555725812,-0.00953639798429724,0.004767492572846474,0.0071940956421036135,0.009164703757854406,0.0036935567890522764
2021-01-08,-0.011341493846878003,-0.010138453401007365,-0.011341493846878003,-0.005114583706029794,-0.015395606194835315,-0.018283366930734637,-0.015006717305946427,-0.014275686778628671
2021-01-15,0.04866942860281104,0.04183688497635746,0.028750271739947632,0.019414619577383503,0.011393118635939826,0.025900942116105292,0.013743445060275795,0.008597409284986328
2021-01-22,0.02999496022254779,0.02999496022254779,-0.00011686157491239482,0.00021647175842093823,-0.03291466021836419,-0.02793192037977852,-0.031125313898724485,-0.033825853784283745
2021-01-29,0.055678219892135596,0.04302461192954367,0.05569738802217212,0.0488761581777574,0.0394585628735723,0.037488127381780555,0.0397085628735723,0.03671399606131842
2021-02-05,0.021136006477334934,0.02434424176002805,0.021469339810668266,0.02125505409638255,0.005098697578735726,0.011437153249964305,0.01148238021374546,0.008125581242564192
2021-02-12,0.02617960534005598,0.015652773181405292,0.015652773181405292,0.015652773181405292,-0.017461424968716627,-0.008281035088022635,-0.020791552382563073,-0.01531287625608266
2021-02-19,0.02322549694477047,0.029805614409863658,0.029805614409863658,0.029805614409863658,-0.02573575402683045,-0.020131795147824757,-0.0275631216469761,-0.027553716972927144
2021-02-26,-0.011565287806514123,-0.009865998938648458,-0.011565287806514123,-0.006935883004349587,-0.0036204590462218236,0.014156671370217384,0.006737248921401141,0.004133436043130934
2021-03-05,0.031107981752603472,0.029370793847770138,0.024233896272719137,0.031465124609746334,0.03176765215030243,0.03618295544262001,0.030443318477095742,0.03183879240193533
2021-03-12,-0.008929347460781655,-0.010670980951483092,-0.005966096426818567,-0.015746296194532976,-0.0027592250022219055,0.002349804413931826,-0.003021892519479607,-0.0021425015400424654
2021-03-19,0.026473608773732674,0.019299146207852468,0.019299146207852468,0.02001343192213818,0.012122604391314379,-0.007576969689376303,0.004281118132399464,0.00980459162391698
2021-03-26,-0.026175051006078864,0.010944868662759658,0.012962631787593307,0.012962631787593307,0.02960807198436242,0.04277678019233507,0.03497202877507932,0.029518786270076706
2021-04-09,0.01286378309110542,0.01522093860047724,0.013725440705894765,0.013725440705894765,0.01839608751927252,0.023307002416963225,0.023292883698386925,0.02048581048315592
2021-04-16,-0.00125,-0.005139008280035957,-0.00547234161336929,-0.00547234161336929,-4.352716676597366e-05,0.0006856394999006931,0.0006773935145529832,0.0007488220859815547
2021-04-23,0.004418394648421906,-0.0005611068656841487,0.0027624079976547936,0.0038148143976449583,-0.00499686894998972,-0.0032489253264624254,-0.006733419642253279,-0.00376253675658254
2021-04-30,0.01695813207027408,0.006806679279815209,0.019300363734044534,0.01722598921313122,0.008212210341090972,0.001182102356866906,0.002772781101064216,0.008833807501248712
2021-05-07,-0.017819238661112943,-0.029680232669369918,-0.018829658940093242,-0.017819238661112943,-0.010492253904241805,-0.024866744532150483,-0.014549293344351564,-0.01249902651263989
2021-05-14,-0.010476319638346247,-0.003812310409950002,-0.009344201963444442,-0.010812088278245527,-0.009574971194213673,-0.00791868285208143,-0.009844201963444443,-0.008938782603101228
2021-05-21,0.008708879926021602,0.014659188570848247,0.013723034809818194,0.008708879926021602,0.00458152732496961,0.00234506511941531,0.0060472909415898,0.0046656159781525795
2021-05-28,0.007514590996434218,0.00013103001690491873,0.010125428281716444,0.010319217648438215,0.005060515265387193,0.0014121354428753667,0.000782364170767248,0.007241250167948632
2021-06-04,0.0013355797625073977,-0.005328433631644203,-0.0007653429201775037,0.0020208509801101547,0.005083160595715696,0.002620549567757369,-0.004780541228027424,-0.005135117762442804
2021-06-11,-0.023789796393927035,-0.050784330922274204,-0.03298367169804245,-0.028717493701126893,-0.026833187628739603,-0.016228438139577084,-0.02572618028242272,-0.023637616340493574
2021-06-18,0.03476572326875776,0.03839077635323457,0.041590063621903164,0.038087909427934684,0.02967291418525332,0.017556943820484765,0.02126222729311833,0.0210217937909863
2021-06-25,0.003790467607020194,0.0065289988189029344,0.0049015787181313055,0.0067342862945395324,0.011642301216068152,0.011509002382307065,0.01221257187890016,0.009274572955486036
2021-07-02,-0.016050405574995097,-0.009360520329883085,-0.006072433304672109,-0.006405766638005442,0.0014468210895206312,0.006170267574299078,0.005409921690467879,0.005425182915201444
2021-07-09,-0.02406712850176229,-0.03336420199419232,-0.025461045284356342,-0.023778882303307006,-0.008770997969180535,-0.019662559085022197,-0.01674005953885427,-0.01087586866244315
2021-07-16,0.0166953741300912,0.02387618560582207,0.01637753754785547,0.01662012240947962,0.019736059387182207,0.01596015399369616,0.010127918580579922,0.014035021730757026
2021-07-23,-0.003916485678464586,-0.009535071990401451,-0.00829257283247643,-0.005897149064843144,-0.003981904314629792,0.0026978106421594048,-0.0014749668768926352,-0.002553332886058364
2021-07-30,0.011329243373524304,0.007863239141338,0.007764353047048679,0.011284600516381447,0.01071146762689879,0.007169661391494017,0.006724599935539378,0.007523927268281573
2021-08-06,0.0044253960915336486,0.004328665222690209,0.004639681805819362,0.005771130768952485,0.007965935027397182,0.009847491531658833,0.0075871987376813915,0.008429253295501617
2021-08-13,-0.016888315560433576,-0.018793754822225003,-0.02809631420284585,-0.017190864208787546,-0.010890119438553999,-0.026884164560020015,-0.019187242824156736,-0.01771965897645105
2021-08-20,0.025964402372245343,0.03159226655241787,0.03115848828639426,0.02720027947248379,0.02006899813863028,0.03593190387608691,0.02954140401768362,0.027021211379486224
2021-08-27,-0.004159294384682075,-0.002973476616902393,-0.007682384273115218,-0.0020667026556072266,0.0031938438227697755,-0.001240535326068454,-0.006642619498614855,-0.001824495049106683
2021-09-03,-0.00831519638440869,-0.0022122807403708858,-0.006943185254414163,-0.007958053527265831,-0.013865584627001043,-0.014324193037542694,-0.01024243299746783,-0.012491626727313857
2021-09-10,0.002933471287685214,0.004596999231423206,0.00439219473858924,0.002933471287685214,-0.010832010135497696,-0.0013547916600689651,-0.0034576530486291825,-0.007009588822472457
2021-09-17,0.010294432048136884,0.01807082573269305,0.012482249581353678,0.013004122147345696,0.0036919835561800675,-0.003932685019317556,-0.0014687729406493092,-0.0011799799522316237
2021-09-24,-0.01348063639128315,-0.02432968769001481,-0.007480614728825585,-0.010290544432280384,-0.017983707223798447,-0.019036110295467014,-0.019832646860368376,-0.020567134282210978
2021-10-01,0.013857978219180013,0.007910893640851105,0.006785509965379778,0.0076670802380206906,0.00617872031066608,0.008858832013672546,-0.0006798535512040451,-0.00013642710907187214
2021-10-08,0.01853684900921261,0.021109502139420887,0.016300018437819228,0.016154720063729238,0.017122880010832595,0.020458604442855136,0.018753377027277383,0.019115716292800948
2021-10-15,0.012194647495669177,0.012923814162335843,0.014418725683823585,0.014347297112395014,0.014948234946709249,0.016229739419898085,0.012209699642842797,0.013371157749856042
2021-10-22,0.01710429651275135,0.019594829623809967,0.017586033522426103,0.013751886245093792,0.008102646573189747,0.01576947345350675,0.011809208457329171,0.015506356058881352
2021-10-29,0.021537063999755926,0.021402672130206656,0.02703050294358511,0.023364330026987425,0.016557511240295135,0.025240357632570286,0.022822249058970623,0.02874730748738655
2021-11-05,-0.004890920445604124,-0.0060112272998936,-0.006394424555724231,-0.003349305507880404,-0.003718520395947162,-0.014099978761183126,-0.011267932248879018,-0.00634225340073747
2021-11-12,0.002818418449113896,0.004688561094875475,0.014082772365651919,0.0044749906576100505,0.011386555307317706,-0.0012134940869510944,0.0009658036325999068,0.0005372322040284783
2021-11-19,-0.011241507443604082,-0.011018227031712808,-0.011731479222441943,-0.012159850927313212,-0.0058316767510847006,0.0006215648202967769,0.00028823148696344343,0.00028823148696344343
2021-11-26,-0.0121600481418608,-0.013881415247725477,-0.014411770431938498,-0.01216519803424894,-0.03463254117560505,-0.011326105655928646,-0.011326105655928646,-0.011326105655928646
2021-12-03,0.03652814385956777,0.038313890397556526,0.03501687566569025,0.03770308865052594,0.029792903562133103,0.009799040948750394,0.015486454410398491,0.015486454410398491
2021-12-10,-0.02457265335447488,-0.023027685149757834,-0.01170903630200736,-0.02084170099724367,-0.016057720693684822,-0.019097360017280497,-0.013667534537607894,-0.015101159875067396
2021-12-17,0.03778642381849464,0.04568789051888731,0.04629463213831012,0.040562585153884785,0.030909421120490367,0.03388327454006825,0.03782592586150886,0.03492180788098905
2021-12-31,-0.005002211122563147,-0.024040466815205365,-0.0238738001485387,-0.023802371577110126,-0.049524118886324464,-0.0475887648431546,-0.04825543150982127,-0.048541145795535555
2022-01-07,0.019210377745927213,0.009890367604022956,0.009890367604022956,0.009890367604022956,-0.01263402820710671,-0.003139681774817197,-0.004502711325353936,-0.005545335042317271
2022-01-14,-0.04001773143506021,-0.04790334991596509,-0.04790334991596509,-0.04790334991596509,-0.00125,-0.00125,-0.00125,-0.00125
2022-01-21,0.004589982010470313,0.009422896454394591,0.009472344662959932,0.005006648677136979,0.0018582820153581028,3.64404990274487e-05,0.0013313316377572008,0.005977190162137432
2022-01-28,0.017244858678239675,0.013752689284383687,0.018115919278755034,0.01497403816195712,0.013894938716232378,0.013752689284383687,0.01167312397480591,0.010158913211483307
2022-02-04,-0.01658250785253869,-0.01971776897934855,-0.018080567851454545,-0.017094965965132308,-0.014829516035497153,-0.01971776897934855,-0.022484460604507074,-0.015517417037153034
2022-02-11,-0.019743380268748105,-0.01514712811823961,-0.018620651238170572,-0.01983266598303382,-0.017166529258345508,-0.011665134441252998,-0.010729300539744269,-0.01710448150108659
2022-02-18,0.0068809016371390724,0.004569092003873103,0.0023241599199401173,0.010073320531209858,0.0030045056059957425,-0.0028865074323373135,-0.0012712364193622097,0.0035564536579437943
2022-02-25,-0.003998389826894945,-0.023181813211920678,-0.01440159696685923,-0.020840828908972476,-0.010524608595786845,-0.023688761731036415,-0.006807867212518571,-0.0016913211055101787
2022-03-04,-0.022669588401190797,-0.030284078321565207,-0.028228781239237888,-0.028720747966403077,-0.029255485130221782,-0.03026457239462972,-0.027592244717779546,-0.02955655740725302
2022-03-11,0.0568872480870056,0.06562783562025847,0.0728481043234304,0.07115729055280806,0.06555980493623631,0.06479450228692514,0.0656555525154975,0.06502887861969313
2022-03-18,0.020105547389181463,0.012450825798003846,0.013792719328301173,0.012148361510553166,0.018816824776183197,0.01529801762621341,0.005975083065268573,0.009453955550651323
2022-03-25,-0.0042594099451368,0.005054476613088943,0.0003664965009695933,0.002288653413443293,0.004473698690468213,0.005054476613088943,0.003031900379840791,0.007497546738136724
2022-04-01,-0.00948070272121082,-0.011388023832222871,-0.012750592893242787,-0.015535036358054262,-0.009580599112902833,-0.017083024899233464,-0.023594284413482748,-0.023311992358474136
2022-04-08,-0.017536098567917133,-0.018972158112090277,-0.013213787676691293,-0.017337685869504436,-0.02463002721759779,-0.02688019571260704,-0.023671693884264457,-0.01785870478121541
2022-04-22,-0.039481377621488206,-0.04328304750667207,-0.04361638084000541,-0.04340209512571969,-0.00125,-0.03900518714529773,-0.03933852047863107,-0.039481377621488206
2022-04-29,0.004315113828634724,-0.0034021644056987928,-0.0026185187632565264,-0.007591826003461063,-0.006869935307843787,-0.010756620177422273,-0.009883880813472488,-0.007762792450700929
2022-05-06,-0.029668546801516482,-0.02728503648206115,-0.03144509290715594,-0.02833516680502409,-0.021766862824807602,-0.0194941264392147,-0.023726423915106522,-0.023943552552374354
2022-05-13,-0.028446299568858628,-0.03728070117051157,-0.041145065862285085,-0.03856396639277277,-0.02329946955426271,-0.03310601755701688,-0.03056825193647794,-0.026797361844322163
2022-05-20,0.07039269853271803,0.06563731276883437,0.06775223837107983,0.07402753955385867,0.06260404775926724,0.04236614496578821,0.045082518500429075,0.04988579802554774
2022-05-27,-0.014323433724589081,-0.011871318595687111,-0.00683359949499316,-0.00897848392423432,-0.010509433006055233,-0.016645089877541815,-0.01833312348518564,-0.013594197772432608
2022-06-03,-0.00125,0.04666485310966112,0.04666485310966112,0.04666485310966112,-0.049686528920026576,-0.04997561226073926,-0.052862449694781814,-0.05211035710639146
2022-06-10,-0.06622021958790401,-0.04956626883490073,-0.05204916227053,-0.07070577377888895,-0.06160528384013207,-0.05214519728201333,-0.05499916318200065,-0.05371951137198166
