date,v3 equal-weight (baseline),v3 proba-weighted,v3 inverse-vol,v3 top-3,v3 top-5,v3 top-7
2021-07-30,0.01071146762689879,0.009091909972626763,0.008544289139371983,0.007169661391494017,0.006724599935539378,0.007523927268281573
2021-08-06,0.007965935027397182,0.008894054347190615,0.00872078421329071,0.009847491531658833,0.0075871987376813915,0.008429253295501617
2021-08-13,-0.010890119438553999,-0.01744834316720746,-0.005892783677265684,-0.026884164560020015,-0.019187242824156736,-0.01771965897645105
2021-08-20,0.02006899813863028,0.024888272058461735,0.01644278526160379,0.03593190387608691,0.02954140401768362,0.027021211379486224
2021-08-27,0.0031938438227697755,0.0013847490764422807,0.004959085923157924,-0.001240535326068454,-0.006642619498614855,-0.001824495049106683
2021-09-03,-0.013865584627001043,-0.012422946567508256,-0.014469641955673015,-0.014324193037542694,-0.01024243299746783,-0.012491626727313857
2021-09-10,-0.010832010135497696,-0.007742565961626126,-0.010074434358407384,-0.0013547916600689651,-0.0034576530486291825,-0.007009588822472457
2021-09-17,0.0036919835561800675,0.0028170653485897973,0.002311458040068039,-0.003932685019317556,-0.0014687729406493092,-0.0011799799522316237
2021-09-24,-0.017983707223798447,-0.019261960885566434,-0.02182158540275863,-0.019036110295467014,-0.019832646860368376,-0.020567134282210978
2021-10-01,0.00617872031066608,0.0043183732002924965,0.006605901557113516,0.008858832013672546,-0.0006798535512040451,-0.00013642710907187214
2021-10-08,0.017122880010832595,0.017405078255076985,0.016644382072624635,0.020458604442855136,0.018753377027277383,0.019115716292800948
2021-10-15,0.014948234946709249,0.015215528583880414,0.015144314663216021,0.016229739419898085,0.012209699642842797,0.013371157749856042
2021-10-22,0.008102646573189747,0.0109628542587403,0.007943013817621603,0.01576947345350675,0.011809208457329171,0.015506356058881352
2021-10-29,0.016557511240295135,0.019719555044243352,0.01758818096596855,0.025240357632570286,0.022822249058970623,0.02874730748738655
2021-11-05,-0.003718520395947162,-0.004071046916813795,-0.00305418599244079,-0.014099978761183126,-0.011267932248879018,-0.00634225340073747
2021-11-12,0.011386555307317706,0.010804062982681972,0.009061471008835104,-0.0012134940869510944,0.0009658036325999068,0.0005372322040284783
2021-11-19,-0.0058316767510847006,-0.0058316767510847006,-0.0058316767510847006,0.0006215648202967769,0.00028823148696344343,0.00028823148696344343
2021-11-26,-0.03463254117560505,-0.03463254117560505,-0.03463254117560505,-0.011326105655928646,-0.011326105655928646,-0.011326105655928646
2021-12-03,0.029792903562133103,0.029792903562133103,0.029792903562133103,0.009799040948750394,0.015486454410398491,0.015486454410398491
2021-12-10,-0.016057720693684822,-0.014778337497114893,-0.011189149747517241,-0.019097360017280497,-0.013667534537607894,-0.015101159875067396
2021-12-17,0.030909421120490367,0.03386182795059301,0.030610040255853618,0.03388327454006825,0.03782592586150886,0.03492180788098905
2021-12-31,-0.049524118886324464,-0.05224323512911355,-0.040732859111174954,-0.0475887648431546,-0.04825543150982127,-0.048541145795535555
2022-01-07,-0.01263402820710671,-0.012524552011383534,-0.01298276656466518,-0.003139681774817197,-0.004502711325353936,-0.005545335042317271
2022-01-14,-0.00125,-0.00125,-0.00125,-0.00125,-0.00125,-0.00125
2022-01-21,0.0018582820153581028,0.0017621588599259928,0.0030797302718466096,3.64404990274487e-05,0.0013313316377572008,0.005977190162137432
2022-01-28,0.013894938716232378,0.012073754067823878,0.011372954880574469,0.013752689284383687,0.01167312397480591,0.010158913211483307
2022-02-04,-0.014829516035497153,-0.01678335679725018,-0.013268688200779775,-0.01971776897934855,-0.022484460604507074,-0.015517417037153034
2022-02-11,-0.017166529258345508,-0.016145278340739318,-0.016614395629936007,-0.011665134441252998,-0.010729300539744269,-0.01710448150108659
2022-02-18,0.0030045056059957425,0.003819279621223516,0.002460440701986904,-0.0028865074323373135,-0.0012712364193622097,0.0035564536579437943
2022-02-25,-0.010524608595786845,-0.009254257728240428,-0.005830531191810872,-0.023688761731036415,-0.006807867212518571,-0.0016913211055101787
2022-03-04,-0.029255485130221782,-0.029548796244946218,-0.0298516210979345,-0.03026457239462972,-0.027592244717779546,-0.02955655740725302
2022-03-11,0.06555980493623631,0.06535515290703643,0.063198256500694,0.06479450228692514,0.0656555525154975,0.06502887861969313
2022-03-18,0.018816824776183197,0.015457079640841654,0.017994110783688667,0.01529801762621341,0.005975083065268573,0.009453955550651323
2022-03-25,0.004473698690468213,0.0032708299124004324,0.005451433285818194,0.005054476613088943,0.003031900379840791,0.007497546738136724
2022-04-01,-0.009580599112902833,-0.012113555824724427,-0.006112399422332285,-0.017083024899233464,-0.023594284413482748,-0.023311992358474136
2022-04-08,-0.02463002721759779,-0.025972516491605074,-0.024982492704196765,-0.02688019571260704,-0.023671693884264457,-0.01785870478121541
2022-04-22,-0.00125,-0.00125,-0.0012500000000000002,-0.03900518714529773,-0.03933852047863107,-0.039481377621488206
2022-04-29,-0.006869935307843787,-0.007247185079373184,-0.0055234388349784825,-0.010756620177422273,-0.009883880813472488,-0.007762792450700929
2022-05-06,-0.021766862824807602,-0.022037462636588526,-0.02108905351902966,-0.0194941264392147,-0.023726423915106522,-0.023943552552374354
2022-05-13,-0.02329946955426271,-0.0243715645397253,-0.023641467116502144,-0.03310601755701688,-0.03056825193647794,-0.026797361844322163
2022-05-20,0.06260404775926724,0.060937099979511064,0.06054798286471397,0.04236614496578821,0.045082518500429075,0.04988579802554774
2022-05-27,-0.010509433006055233,-0.012274726146938598,-0.01107906202316629,-0.016645089877541815,-0.01833312348518564,-0.013594197772432608
2022-06-03,-0.049686528920026576,-0.05103799163109467,-0.04790014620300479,-0.04997561226073926,-0.052862449694781814,-0.05211035710639146
2022-06-10,-0.06160528384013207,-0.059804807769832116,-0.06357090726743404,-0.05214519728201333,-0.05499916318200065,-0.05371951137198166
2022-06-17,0.0583432530517484,0.05823073680380718,0.059368509144962923,0.06433979206185489,0.06436568159575692,0.06183388433839533
2022-06-24,-0.014022472205237255,-0.014347956798216573,-0.011402653749104203,-0.026920210658983697,-0.023355540943707776,-0.009720824630873037
2022-07-01,0.0025399996759792164,0.004506107613889478,0.0017362420236428874,0.01169011953112675,0.018602480555807488,0.013104511930305604
2022-07-08,-0.011404403744733622,-0.010666022622940667,-0.00982646420186932,-0.007675356411649477,-0.010427484087008478,-0.008705826476539922
2022-07-15,0.024190779877227314,0.024433450550505515,0.02140555242870298,0.027001286111729028,0.03189906201664281,0.023247472949664016
2022-07-22,0.04083421095156771,0.04018319271352162,0.038510447356080266,0.039155815084492396,0.0346982249746801,0.034325368819558534
2022-07-29,0.003137573866951499,0.0029879621090531834,0.0036002887549302625,0.0071440610155787026,0.0076588780608411134,0.006021963612811021
2022-08-05,0.034395659186279834,0.03497223055442408,0.03189571620050025,0.0375109682141074,0.03847838736841712,0.037510791480846344
2022-08-12,-0.00125,-0.0012499999999999998,-0.00125,-0.00125,-0.00125,-0.00125
2022-08-19,-0.02949314674302647,-0.032426194069227726,-0.02619523664476987,-0.02949314674302647,-0.02949314674302647,-0.02949314674302647
2022-08-26,-0.029826406252474215,-0.03132736564210084,-0.028164930054728542,-0.035626146364511474,-0.0357782227218512,-0.031991188961219226
2022-09-02,0.046040252795197134,0.04486818536618811,0.04506132008142766,0.044415380325092735,0.04816991616087039,0.044459990134969034
2022-09-09,-0.048320437828071626,-0.050810213012155964,-0.047452722072633985,-0.05461986795854699,-0.05535564216570346,-0.05376020834124178
2022-09-16,-0.04789344535336034,-0.04452483301215114,-0.045753588543003425,-0.04052965988147638,-0.0451314242414035,-0.043224445720752916
2022-09-23,-0.02425741185753581,-0.024552751814022795,-0.026344787472955225,-0.02934840911793131,-0.0268534232343183,-0.026321224408334835
2022-09-30,0.018924588102930153,0.015172946692299698,0.01626176917657265,0.009831553690182645,0.011877004164938499,0.013727984989366544
2022-10-07,-0.010505863478353528,-0.004758403521815998,-0.007271679273379913,0.004802360490579101,-0.004318239224365428,-0.006646452135905479
2022-10-14,0.0394390891623593,0.0416834699612249,0.038089057644402624,0.04400688181527185,0.0462629309358913,0.043178233774631536
2022-10-21,0.0400071352914785,0.0383560660489401,0.04098266828812341,0.024463584722539067,0.03951736910686007,0.031056611390184553
2022-10-28,-0.03386208078524202,-0.034822091299943646,-0.03382705014526332,-0.032877232300393536,-0.043520728298135594,-0.04373501401242131
2022-11-04,0.05123812222569998,0.050871578854693775,0.045173609338372514,0.03774963036542528,0.05520093775215138,0.05638130074187529
2022-11-11,-0.00125,-0.00125,-0.0012499999999999998,-0.00125,-0.00125,-0.00125
2022-11-18,-0.0007101124681805617,-0.0014740055276374988,0.0008568996774682696,-0.002362748385732165,-0.007419113426845564,-0.004401782510249929
2022-11-25,0.012157253045772845,0.016779909286776865,0.011124888057917413,0.02337684114040371,0.023692654376072955,0.015362004363808659
2022-12-02,-0.03670446638840187,-0.03800869553997301,-0.034513308689111656,-0.03386729192016709,-0.04408926063156288,-0.04229490058224531
2022-12-09,-0.016745251977030372,-0.01599273703299013,-0.015651020099974267,-0.019633965489917544,-0.017934075319714717,-0.015606886332144932
2022-12-16,0.0015890865845819236,-0.0010470391978053724,0.002742141848869039,-0.005631717151424943,-0.013997367008121197,-0.00716686503352813
2022-12-23,-0.006353014979320948,-0.005676285663156987,-0.005970628144495481,-0.008921866180271926,-0.003120459040570777,-0.004427995305195521
2022-12-30,0.015984131950743614,0.01725836022893897,0.014834379373252313,0.013235787592732898,0.013561354204008759,0.01880632496312942
2023-01-06,0.025250339722874156,0.026506971715070316,0.021818205062565457,0.029075811181058765,0.038235921977887596,0.03223181859230583
2023-01-13,-0.0004802690458764155,-0.0012940049628342302,-0.003965492655568423,0.005706994743363725,-0.001338845366623753,-8.471199540099856e-05
2023-01-20,0.021661629724822176,0.022554392315573213,0.019107141457531677,0.029365476226198763,0.02121560604145587,0.024263999387865505
2023-01-27,0.0030630398967329874,0.002450945358786323,0.003261016803702538,0.004068732212811585,0.004889950345787352,-0.0003331718442593424
2023-02-03,-0.00980841239256376,-0.007835421435783599,-0.008867865457079608,-0.013216976626568287,-0.01119230873687722,-0.003294953540201563
2023-02-10,-0.0037685196999751327,-0.0040773375751225836,-0.0009726108009340063,0.006421580595390219,-0.010583430289571316,-0.006085550173059855
2023-02-17,-0.00125,-0.0012499999999999998,-0.00125,-0.00125,-0.00125,-0.00125
2023-02-24,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-03,0.04164665227993533,0.04247537835695229,0.042735250749350376,0.042772490641998145,0.042772490641998145,0.042772490641998145
2023-03-10,-0.00125,-0.00125,-0.00125,-0.00125,-0.00125,-0.00125
2023-03-17,0.013724609250610005,0.017741908130503494,0.013151140609114915,0.022745680196954304,0.013724609250610005,0.011838862732560807
2023-03-24,0.03448398252778032,0.033268770741612115,0.03269560708746152,0.03932779754058757,0.03302594787736257,0.03323923862117854
2023-03-31,0.007719510252874887,0.007713555878390501,0.007764550030624675,0.013969074975310324,0.006877219652968539,0.010061069561125641
2023-04-14,-0.006216753707013169,-0.003127485688379337,-0.0036895356982229043,0.004582611810714973,-0.0028104840152813103,-0.0008997080782695804
2023-04-21,0.006897947629253413,0.007091310520018084,0.006978475736359106,0.009682366998288689,0.005328399596502831,0.00475697102507426
2023-04-28,-0.00125,-0.00125,-0.00125,-0.014275572653774177,-0.01448390598710751,-0.01448390598710751
2023-05-05,0.0,0.0,0.0,-0.0004466293325705562,-0.0004466293325705562,-0.0004466293325705562
2023-05-12,0.0,0.0,0.0,-0.0063793002885221255,-0.0063793002885221255,-0.0063793002885221255
2023-05-19,0.0,0.0,0.0,-0.03583335380908953,-0.03583335380908953,-0.03583335380908953
2023-05-26,0.0,0.0,0.0,-0.016799511081294183,-0.016799511081294183,-0.016799511081294183
2023-06-02,0.0005489293514466542,0.0005489293514466542,0.0005489293514466542,-0.0027187304814147977,-0.0027187304814147977,-0.0027187304814147977
2023-06-09,-0.00125,-0.00125,-0.00125,-0.00125,-0.00125,-0.00125
2023-06-16,0.02329890058360648,0.022991369326844813,0.02231154218715159,0.02329890058360648,0.02329890058360648,0.02329890058360648
2023-06-23,-0.00125,-0.00125,-0.00125,-0.00125,-0.00125,-0.00125
2023-06-30,-0.017973450301770843,-0.01677985919559079,-0.017132979348185744,-0.017973450301770843,-0.014776362732001362,-0.014776362732001362
2023-07-07,-0.00125,-0.00125,-0.00125,-0.00125,-0.00125,-0.00125
2023-07-14,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21,0.0006399278354074927,0.0015148463431184595,0.001686971628453488,0.000377141422063179,0.002082887738624124,0.0038730602983863514
2023-07-28,-0.01954293064434976,-0.018306546740088834,-0.019019573786709494,-0.018455916668025242,-0.01951190536410512,-0.0194028955932635
2023-08-04,0.005957589026992844,0.008398198611298372,0.0047514751811595516,0.012665258412643543,0.012596033746707994,0.008402029273481486
2023-08-11,-0.0026013868298105313,0.00040799904968255563,-0.000808009788278774,0.009702717888530315,0.003278864408085027,-0.0028935946220183233
2023-08-18,0.00034086232629243116,-0.0006193331204338037,-0.0001303170333906982,0.0016758235824279061,-0.0006968705461064192,-0.0015277452646829499
2023-08-25,0.0006884220561653772,-0.002501293260721797,-0.0014567064467592963,-0.015022611701669148,-0.00457238278745773,-0.004960224729495905
2023-09-01,-0.00879483791955461,-0.009819765462614812,-0.008842489880936562,-0.012936346085273793,-0.0110686312037502,-0.008973409348126038
2023-09-08,0.00014152558526605425,-0.0011472292704164614,0.0006649197774881682,-0.01035964676242786,-0.003699765791622843,-0.0012693199377736505
2023-09-15,-0.030294026077141382,-0.0313558885086604,-0.02912888499384732,-0.03893448217213034,-0.035393351824693255,-0.03216097861876689
2023-09-22,-0.00856156057578679,-0.012288756536057405,-0.00977569240313713,-0.02026370736778586,-0.01450752575435602,-0.013537380050220918
2023-09-29,0.0032698331679422653,0.00310813824842743,0.0028230516141654373,0.002319769419660706,0.003055547453656551,0.0011021216917264827
2023-10-06,-0.00240615675928793,-0.001916755343381604,-0.002287454720421713,-0.0017000287086063404,-0.000929641403535774,-0.001290786106936352
2023-10-13,-0.026220375472129194,-0.0268070333469629,-0.024550480475774333,-0.02613704213879586,-0.02260098100073228,-0.017934569148620974
2023-10-20,-0.03028559363389103,-0.028983963274669323,-0.03055916573033004,-0.0365614004174072,-0.024251493985804375,-0.030333086713252418
2023-10-27,0.053769990029815716,0.05372310400985388,0.05291892847312786,0.04897490611462122,0.05334396871870434,0.05436017877072681
2023-11-03,-0.0021390328893163488,0.00029312845783883534,-3.813377831243217e-05,0.008276990896333363,0.001947287030929602,0.0035291105921809417
2023-11-10,0.022843839247373123,0.02380525225796752,0.022001692671831864,0.027792076026598,0.028319328198933947,0.02957137763742758
2023-11-17,0.007231164798213261,0.0074263659608264955,0.007765329121014432,0.010512812674486116,0.007738191278210551,0.006872503835709817
2023-11-24,0.013645269656421355,0.015098044740293946,0.014178034903669454,0.017353482273015735,0.01544552828190914,0.017736779655079277
2023-12-01,-0.0016676850805994491,-0.000995436159621346,-0.0013208033261492903,0.00254598460207491,-0.00042483643003389114,0.0009125571692905071
2023-12-08,0.028268267828900684,0.028456320700814476,0.027588923528662383,0.02552366590363934,0.026362342943937037,0.02574131160417683
2023-12-15,0.010023464298954437,0.00967203863047751,0.009247273057227206,0.010321083346573483,0.003475839789329551,0.0064999215386767496
2023-12-22,-0.00125,-0.00125,-0.00125,-0.00125,-0.00125,-0.00125
2023-12-29,-0.0054942807488390175,-0.0055957932263936425,-0.005055186721547503,-0.0054942807488390175,-0.004850687073074649,-0.004850687073074649
2024-01-05,-0.0003549082548085702,-0.005206684258666614,0.001349569214663253,-0.004752569650548337,0.0001450917451914298,0.007868895902967514
2024-01-12,0.0013597877232571934,-0.0014494734030019267,0.004320409796728522,-0.01144125427653312,-0.0011959938181160257,-0.002408270191132916
2024-01-19,0.007964047660041825,0.006591865283258212,0.0030252287284718,0.010039270574386416,0.004838748427134358,0.00476873095886567
2024-01-26,0.003269783089923055,-0.0008809589073756579,0.006802170754242706,0.0025727434362336683,0.00956794931303784,0.011265200130456756
2024-02-02,0.009709833764947474,0.009474493189031262,0.00805456055780752,0.008360986364346642,0.010709833764947475,0.006847849654186611
2024-02-09,0.0009458806539446266,0.0022570053416305536,0.0015796425443188643,0.011776551709699544,0.010148817510478705,0.0018659300065555027
2024-02-16,0.010368458462828543,0.011165166903070824,0.010993821979241146,0.011721801310951796,0.012535547790241065,0.012632256860414835
2024-02-23,0.008387670446731778,0.007447382227936352,0.005907570885826184,0.003459678507503283,0.005641118964770632,0.008878382941087518
2024-03-01,-0.000581753924772272,0.00018782344228266334,-0.00013499663750175784,0.0033019040646684048,5.037713408001651e-05,0.00015536608178469663
2024-03-08,-0.0004900402656565846,0.0018024762904526558,0.00013190187335128856,0.00048715531082688113,0.004022505463147143,0.007358836729980771
2024-03-15,0.018805204204801956,0.018555332299235075,0.01804874634985161,0.018247836896150265,0.01833638195124302,0.017724844297868542
2024-03-22,0.0062458541738614985,0.006378243732520025,0.006234470733958819,0.010816094953644328,0.005497521591904931,0.005183562690631574
2024-04-05,-0.022209978200169317,-0.0209694788678385,-0.022770014936837397,-0.018731828657601625,-0.020307566392598918,-0.02321510742681779
2024-04-12,-0.012724836159000504,-0.009291920574512141,-0.01473507337065836,-0.012308169492333838,-0.013788462780944456,-0.020372589245448346
2024-04-19,0.015656853479120495,0.01623985701393101,0.014934915136554261,0.016729411736631915,0.0121184561640332,0.015032438260714449
2024-04-26,-0.00125,-0.0012499999999999998,-0.00125,-0.0023883050715343664,-0.0018883050715343668,-0.0020311622143915097
2024-05-03,0.018277650262075017,0.017643824138771597,0.01946654161329807,0.020407993904016524,0.01698906434559655,0.01749630277283107
2024-05-10,0.014244009635660344,0.014852133620743314,0.013464718467437735,0.014598215267810837,0.015863187987631977,0.0162910093350122
2024-05-17,-0.007089440581533153,-0.007242761697802617,-0.00930818729901942,0.0017851608216614338,-0.004972791580040536,-0.006438035359785303
2024-05-24,-0.004691056560854672,-0.0048419031679430725,-0.0046476964325758595,-0.002180206415057449,-0.004032684131542874,-0.006493751800595875
2024-05-31,0.004271030402937261,0.008410956907881934,0.004922945864656848,0.016154143743598692,0.019169083552286092,0.014280020442532388
2024-06-07,0.001613602750898683,0.002674778167718214,0.001973364425835342,0.013279184679257872,0.00567118651222276,0.012123453441809038
2024-06-14,0.013975829385440777,0.014112715710535354,0.013377064360308595,0.010264385937086526,0.019328876345570033,0.019018075275583152
2024-06-21,-0.0008064351299521304,-0.0006485754190851683,-0.001172483340076583,0.0038698216713377587,0.0010860941245443246,-0.0011423820209545757
2024-06-28,0.01056096796842952,0.013665207042989586,0.009711931552792529,0.019776464055476544,0.017972006001756847,0.020225169227795277
2024-07-05,0.01700224967494769,0.016202641644497237,0.01712496761374868,0.012232579444749944,0.01461464360809861,0.018957643676728073
2024-07-12,-0.00929070986587335,-0.008579049827005662,-0.006791900371387544,-0.010498865901265843,-0.007924869210873497,-0.011698905472280854
2024-07-19,0.0005707793322815334,-0.0008458756885820893,0.0012900635863740439,-0.008522396035415637,-0.0018241551451262266,-0.0031397895248893182
2024-07-26,-0.01668222594597327,-0.01681399507270593,-0.014148459453798851,-0.004878263413473083,-0.012319388892097017,-0.009042320777617852
2024-08-02,-0.0007054917405221622,-0.0015766722902846387,-0.0014165361637040485,-0.0032065959868075953,-0.001584788791437807,-0.0034560246940185183
2024-08-09,0.02977434027783801,0.025832035385945706,0.026335982769359452,0.014242429083422992,0.017472189964907448,0.020929462367515625
2024-08-16,0.0153184431476279,0.015032878084201584,0.01575356686075928,0.015090652767552412,0.014508894848411679,0.014457179068049369
2024-08-23,0.005155710547949876,0.0028041151005529594,0.007094506568657667,-0.0006260666942272469,0.001390980061964699,0.002665068216281692
2024-08-30,-0.025422717591562147,-0.02703080976211969,-0.021181047647221198,-0.03121132338437097,-0.02923501900681882,-0.031328490066701735
2024-09-06,0.03305789167840091,0.03296947291609711,0.028209559150391438,0.03153348167123032,0.03690777720502212,0.0330057851828375
2024-09-13,0.014487960438442653,0.01390046774733995,0.011913587584667519,0.007549336648604299,0.011014782635605427,0.009494490398583792
2024-09-20,0.006634363002670309,0.007988198704004901,0.0048973357648054725,0.00639227424017258,0.007437301285071676,0.01122410887405595
2024-09-27,0.00323967390759139,0.005103339817222573,0.0007916247480241388,0.0016337582466248908,0.0025821612727278237,0.008634437609025604
2024-10-04,0.00680175980998847,0.008090968114265785,0.006883342052552887,0.01215920421704301,0.010091206894744709,0.007224289003142538
2024-10-11,-0.00125,-0.0012499999999999998,-0.00125,0.00574690586721303,0.005080239200546363,0.005151667771974935
2024-10-18,-0.016610678185127598,-0.014961610552701642,-0.017241558576334713,-0.004320036147846872,-0.010885043613270504,-0.011355746812922847
2024-10-25,-0.00125,-0.0012499999999999998,-0.00125,-0.00125,-0.00125,-0.00125
2024-11-01,0.0,0.0,0.0,0.06372789157403577,0.06372789157403577,0.06372789157403577
2024-11-08,0.0,0.0,0.0,-0.00125,-0.00125,-0.00125
2024-11-15,0.021873638110585333,0.021759293384145756,0.021726387062279397,0.02458590845087761,0.021565520529740274,0.020753671897440155
2024-11-22,-0.00125,-0.00125,-0.00125,-0.013730772158491496,-0.013730772158491498,-0.013730772158491496
2024-11-29,-0.005062915432769055,-0.004078759585671144,-0.006117801895810543,-0.017504179115316036,-0.00695319386293046,0.004739851883956927
2024-12-06,-0.01325150597486448,-0.015076782258070983,-0.012376790955216925,-0.01741704674757697,-0.015047548697651503,-0.018672206421713005
2024-12-13,-0.025762388772313315,-0.027085254399991824,-0.025164139624106973,-0.021965803119170842,-0.028731445777056965,-0.026966332300688033
2024-12-20,-0.004937846056941086,-0.005246490333022732,-0.005467167392358568,-0.001484040319690219,-0.006126161258504214,-0.00579987759179558
2024-12-27,-0.001066639893669465,0.002359904066511329,-0.0032882848865006956,0.012468057488715174,0.005239980872764317,0.0013420819638406065
2025-01-03,0.017047274005021457,0.016213610085437417,0.015929927627356743,0.017568107338354788,0.017234774005021457,0.01709191686216431
2025-01-10,-0.029795434543960903,-0.029815061668329305,-0.030457226688754228,-0.029795434543960903,-0.029795434543960903,-0.029795434543960903
2025-01-17,0.013856083869707752,0.014013513268725998,0.013643290767538847,0.006088367172905581,0.006088367172905581,0.006088367172905581
2025-01-24,-0.006497750492124838,-0.009215477762144614,-0.005074269812819825,-0.010770925927904865,-0.009074825956367116,-0.00823285268549062
2025-01-31,-0.0014009790167293806,-0.0023271744436404035,-0.0020365783690112194,-0.0072379929620610475,-0.004801363518433775,-0.0014004595840533254
2025-02-07,0.011204866679540746,0.010372676665405114,0.010777224989044817,0.011423023702211172,0.0020004074570961223,0.008113712679884262
2025-02-14,-0.011313442241265268,-0.011103885722681143,-0.013161797261299485,-0.009104900584670597,-0.015961229469151128,-0.006784839391675877
2025-02-21,-0.003248410301595609,-0.004383656161383313,-0.0010177162489476731,-0.03146395380345647,-0.014744027939171032,-0.0087497337762582
2025-02-28,-0.023599951188476923,-0.024450047936904,-0.022523655827909977,-0.03874709273628425,-0.023807844500010934,-0.02454788568567642
2025-03-07,-0.019874512325506515,-0.021719274684553782,-0.021614117098725603,-0.037902712494201254,-0.03347578604936002,-0.030968928240085777
2025-03-14,0.006766990492404089,0.006453918905279463,0.006536065292516462,0.0053197217907695795,0.004229200821194991,0.005392620628186986
2025-03-21,-0.009067430284492488,-0.00996513569387105,-0.00846159394304017,-0.021592401204948687,-0.014542066740112027,-0.011653223305831373
2025-03-28,-0.08613314614595234,-0.08868262613129031,-0.0824116893669127,-0.12180135207833111,-0.09956263557596591,-0.09715390753522742
2025-04-04,0.04052007698386024,0.03719276452806004,0.037837047213965844,0.029792140138458306,0.024616336598137382,0.03664778223007241
2025-04-11,-0.02486501304988572,-0.022780394936733152,-0.021909887420454008,-0.009938984965116008,-0.0257381779338597,-0.017530350153518306
2025-04-25,0.03315993499771083,0.03331420180197899,0.03281924278675187,0.019376477930414436,0.024026992430311405,0.024741278144597117
